Liability / Asset,Currency of Issue (all figures in AUD equivalent),Category,Instrument,date,value
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-01-31,-260629596
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-02-29,-267769193
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-03-31,-269198756
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-04-30,-269613264
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-05-31,-284536058
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-06-30,-293939658
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-07-31,-303425423
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-08-31,-307927654
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-09-30,-307576102
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-10-31,-311825916
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-11-30,-302738302
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2016-12-31,-299925852
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-01-31,-304216300
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-02-28,-315139181
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-03-31,-320892037
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-04-30,-324799332
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-05-31,-333505533
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-06-30,-327870903
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-07-31,-329639315
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-08-31,-333736867
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-09-30,-331643144
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-10-31,-343080884
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-11-30,-352524863
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2017-12-31,-346780983
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-01-31,-347778118
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-02-28,-348976356
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-03-31,-355672900
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-04-30,-351455228
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-05-31,-356629380
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-06-30,-360418404
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-07-31,-363186610
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-08-31,-367726583.47
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-09-30,-371587047.12
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-10-31,-373441687.43
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-11-30,-376660453.199999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2018-12-31,-386175084.080002
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-01-31,-387638833.17
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-02-28,-394238102.94
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-03-31,-406544511.419999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-04-30,-406234533.95
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-05-31,-422887504.3
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-06-30,-427533801.680002
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-07-31,-434105139.089998
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-08-31,-449334403.679999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-09-30,-444656080.17
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-10-31,-438858507
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-11-30,-446661828.34
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2019-12-31,-428096612.760001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-01-31,-449207643.910001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-02-29,-460606851.789999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-03-31,-452275887.83
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-04-30,-460498589.769999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-05-31,-490361726.500001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-06-30,-498697448.44
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-07-31,-552363331.289998
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-08-31,-570260598.830001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-09-30,-599370971.319999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-10-31,-605097115.290001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-11-30,-614753639.580002
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2020-12-31,-609542180.329999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-01-31,-595789214.190001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-02-28,-552839362.16
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-03-31,-562261667.449999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-04-30,-579507489.95
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-05-31,-581872238.530002
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-06-30,-593281644
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-07-31,-610223020.38
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-08-31,-613299282.370001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-09-30,-592488713.829999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-10-31,-558821814.379999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-11-30,-583833043.430001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2021-12-31,-579949483.200001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-01-31,-567060347.76
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-02-28,-556271385.54
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-03-31,-518388888.79
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-04-30,-515030281.98
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-05-31,-500553918.63
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-06-30,-485204618.260002
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-07-31,-510771582.059999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-08-31,-486646995.39
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-09-30,-471102825.24
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-10-31,-476211025.779999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-11-30,-498307560.700001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2022-12-31,-471260298.56
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-01-31,-488726119.340001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-02-28,-474416126.460001
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-03-31,-497893979.669999
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-04-30,-505066331.389998
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-05-31,-490264647.96
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-06-30,-469215956.71
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-07-31,-466754675.76
LIABILITY,AUD,Main Funding Instruments,Total AUD Main Funding Instruments,2023-08-31,-465712029.14
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-06-30,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-07-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-08-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-09-30,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-10-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-11-30,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2003-12-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-01-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-02-29,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-03-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-04-30,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-05-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-06-30,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-07-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-08-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-09-30,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-10-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-11-30,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2004-12-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-01-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-02-28,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-03-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-04-30,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-05-31,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-06-30,0
LIABILITY,AUD,Other Funding Instruments,Treasury Indexed Bonds (Interest Indexed),2005-07-31,0
LIABILITY,AUD,Other Funding Instruments,Repurchase Agreements (Repos),2010-09-30,0
LIABILITY,AUD,Other Funding Instruments,Repurchase Agreements (Repos),2010-12-31,-1788
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-06-30,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-07-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-08-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-09-30,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-10-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-11-30,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2003-12-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-01-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-02-29,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-03-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-04-30,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-05-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-06-30,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-07-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-08-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-09-30,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-10-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-11-30,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2004-12-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-01-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-02-28,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-03-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-04-30,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-05-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-06-30,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2005-07-31,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2010-09-30,0
LIABILITY,AUD,Other Funding Instruments,Total AUD Other Funding Instruments,2010-12-31,-1788
LIABILITY,AUD,Other Borrowings,Federal Airport Corp Loan,2003-06-30,-6489
LIABILITY,AUD,Other Borrowings,Federal Airport Corp Loan,2003-07-31,-5632
LIABILITY,AUD,Other Borrowings,Federal Airport Corp Loan,2003-08-31,-4824
LIABILITY,AUD,Other Borrowings,Federal Airport Corp Loan,2003-09-30,-3927
LIABILITY,AUD,Other Borrowings,Federal Airport Corp Loan,2003-10-31,-3058
LIABILITY,AUD,Other Borrowings,Federal Airport Corp Loan,2003-11-30,-2264
LIABILITY,AUD,Other Borrowings,Federal Airport Corp Loan,2003-12-31,-1331
LIABILITY,AUD,Other Borrowings,Federal Airport Corp Loan,2004-01-31,-467
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2003-06-30,-27680
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2003-07-31,-26303
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2003-08-31,-24387
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2003-09-30,-23878
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2003-10-31,-21512
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2003-11-30,-20391
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2003-12-31,-19123
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-01-31,-17726
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-02-29,-16768
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-03-31,-15251
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-04-30,-14332
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-05-31,-13664
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-06-30,-12710
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-07-31,-12106
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-08-31,-11147
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-09-30,-9995
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-10-31,-9359
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-11-30,-8506
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2004-12-31,-8040
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-01-31,-7605
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-02-28,-7251
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-03-31,-6806
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-04-30,-6486
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-05-31,-6087
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-06-30,-5709
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-07-31,-5334
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-08-31,-4924
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-09-30,-4507
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-10-31,-4090
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-11-30,-3702
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2005-12-31,-3400
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-01-31,-3236
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-02-28,-3089
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-03-31,-2919
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-04-30,-2756
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-05-31,-2574
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-06-30,-2414
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-07-31,-2242
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-08-31,-2080
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-09-30,-1932
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-10-31,-1756
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-11-30,-1592
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2006-12-31,-1434
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-01-31,-1258
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-02-28,-1109
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-03-31,-945
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-04-30,-778
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-05-31,-609
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-06-30,-442
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-07-31,-372
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-08-31,-340
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-09-30,-309
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-10-31,-275
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-11-30,-245
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2007-12-31,-212
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2008-01-31,-179
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2008-02-29,-147
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2008-03-31,-114
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2008-04-30,-82
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2008-05-31,-48
LIABILITY,AUD,Other Borrowings,Snowy Mountain Hydro-Electric,2008-06-30,-15
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2003-06-30,-11091
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2003-07-31,-9843
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2003-08-31,-9655
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2003-09-30,-10105
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2003-10-31,-8973
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2003-11-30,-8387
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2003-12-31,-9113
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-01-31,-8553
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-02-29,-9075
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-03-31,-9383
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-04-30,-8323
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-05-31,-8476
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-06-30,-8570
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-07-31,-8547
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-08-31,-9250
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-09-30,-9531
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-10-31,-9711
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-11-30,-10080
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2004-12-31,-9761
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-01-31,-9665
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-02-28,-9149
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-03-31,-8948
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-04-30,-9722
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-05-31,-10236
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-06-30,-10328
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-07-31,-10386
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-08-31,-10627
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-09-30,-9768
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-10-31,-9472
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-11-30,-9675
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2005-12-31,-10151
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-01-31,-9812
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-02-28,-10023
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-03-31,-9745
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-04-30,-8978
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-05-31,-8917
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-06-30,-8816
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-07-31,-8673
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-08-31,-9064
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-09-30,-9456
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-10-31,-9076
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-11-30,-9253
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2006-12-31,-8563
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-01-31,-8471
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-02-28,-8970
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-03-31,-8545
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-04-30,-8556
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-05-31,-8190
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-06-30,-7504
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-07-31,-7727
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-08-31,-8020
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-09-30,-7713
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-10-31,-7432
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-11-30,-7495
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2007-12-31,-6991
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-01-31,-7398
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-02-29,-6762
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-03-31,-7017
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-04-30,-6709
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-05-31,-6596
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-06-30,-6468
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-07-31,-6810
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-08-31,-7799
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-09-30,-8657
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-10-31,-9690
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-11-30,-11899
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2008-12-31,-14859
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-01-31,-14186
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-02-28,-12036
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-03-31,-11463
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-04-30,-11160
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-05-31,-9360
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-06-30,-8499
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-07-31,-8354
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-08-31,-8738
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-09-30,-8582
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-10-31,-8302
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-11-30,-8958
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2009-12-31,-8121
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-01-31,-8589
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-02-28,-8541
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-03-31,-8184
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-04-30,-8260
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-05-31,-8816
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-06-30,-9489
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-07-31,-9451
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-08-31,-10495
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-09-30,-9801
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-10-31,-7938
LIABILITY,AUD,Other Borrowings,Tax Free Stock,2010-11-30,-7489
